Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp_Time,Temp
57.09386,-0.37057,0.54924,-0.13863,0.00586,0.00692,-0.03423,-0.06158,0.02656,-0.05848,0.02764,-0.1055,0.01031,-0.18286,-0.00684,149.51507,25.05358
57.47998,-0.43817,0.56798,-0.11483,-0.02996,0.10467,-0.0284,0.0489,0.01495,0.00918,0.00372,-0.21965,0.03237,-0.241,0.00922,150.52903,25.05348
57.86847,-0.3473,0.5481,0.01343,-0.01474,0.0588,-0.03682,0.12443,0.0404,-0.23079,0.00867,-0.11345,0.0602,-0.23705,0.06025,151.54304,25.05348
58.25682,-0.33993,0.57212,0.03316,0.02286,0.07027,-0.05197,-0.11767,-0.00556,0.00494,0.01484,-0.18691,0.03991,0.01306,-0.02057,152.55693,25.05348
58.64751,-0.24536,0.5489,-0.12539,-0.00971,0.08426,-0.02884,-0.16428,-0.01445,-0.0392,0.09596,-0.10909,0.03666,-0.34688,-0.04171,153.57091,25.05358
59.04122,-0.36385,0.57657,-0.11704,-0.00976,0.05157,0.0091,-0.03377,-0.00868,-0.09608,0.09502,-0.20407,0.03369,-0.12728,-0.02197,154.5849,25.05368
59.42964,-0.46654,0.57671,-0.10798,0.00192,-0.02803,-0.01749,-0.04641,-0.02329,0.03659,-0.01164,-0.10232,0.0224,-0.23554,-0.02544,155.59884,25.05368
59.81411,-0.38729,0.53914,-0.0062,-0.01809,-0.0488,-0.02536,-0.06804,0.0471,0.01981,0.02398,-0.1889,0.05174,-0.16332,0.06765,156.61282,25.05358
60.20072,-0.43508,0.59549,-0.02194,-0.05673,0.04448,-0.09275,-0.05819,-0.00758,0.06123,0.00806,-0.19578,0.04141,-0.54372,0.04359,157.62773,25.05358
60.58695,-0.35803,0.57419,-0.1,-0.00661,0.0184,-0.06389,-0.12481,0.02771,0.05792,0.01818,-0.19207,0.03399,-0.1711,0.02111,158.64273,25.05408
60.97443,-0.31521,0.58687,-0.09825,0.00586,0.06183,0.04544,-0.03359,-0.02586,-0.01525,0.06769,-0.28743,0.06409,-0.50031,-0.03216,159.6567,25.05408
61.34601,-0.33963,0.65435,-0.09221,0.01272,0.03557,0.01616,-0.11667,-0.0013,-0.09603,0.02031,-0.2017,0.09273,-0.36876,0.02085,160.67062,25.05428
61.69227,-0.2262,0.64865,-0.15411,-0.00723,0.07252,-0.01276,-0.00942,-0.02488,-0.01281,0.03405,-0.20365,0.03201,-0.41495,-0.13117,161.68458,25.05428
62.05252,-0.27114,0.56156,-0.08451,0.01275,-0.03049,-0.09514,0.01818,-0.05962,-0.04524,0.03971,-0.13316,0.00783,-0.42011,-0.05622,162.70144,25.05408
62.44113,-0.31002,0.66516,-0.0925,0.01373,-0.17501,-0.00938,-0.06884,-0.01368,-0.02568,0.02531,-0.10516,0.01637,-0.36457,0.06846,163.72308,25.05418
62.82823,-0.24074,0.63898,-0.08912,-0.00189,-0.04815,-0.01978,-0.08412,0.02842,0.00614,0.05781,-0.30057,-8.72421e-05,-0.29146,-0.06818,164.7465,25.05428
63.22064,-0.33219,0.63971,-0.06603,-0.03544,0.07096,-0.08025,-0.0394,0.02989,0.10554,0.0335,-0.30952,0.05674,-0.23523,0.0447,165.76682,25.05408
63.60733,-0.27818,0.59485,-0.06024,-0.01851,0.10292,-0.000816361,-0.02986,0.04321,-0.20122,0.06015,-0.2307,0.07118,-0.18347,0.04145,166.75453,25.05378
63.9914,-0.29616,0.59542,-0.09583,-0.01091,0.11526,-0.02618,-0.07786,0.0115,-0.06146,0.08829,-0.16966,0.02446,-0.34791,0.03937,167.76836,25.05378
64.37703,-0.32489,0.63758,-0.07727,0.00811,0.02621,-0.05283,-0.09128,-0.02751,-0.047,-0.01978,-0.34314,0.05159,-0.11698,-0.07317,168.78335,25.05368
64.76874,-0.33568,0.63755,-0.11131,-0.01312,-0.01282,-0.00433,0.08537,0.02509,-0.10068,-0.01708,-0.28687,0.03883,-0.29326,-0.05673,169.79734,25.05378
65.15448,-0.35586,0.63201,-0.06602,-0.06741,0.07485,-0.01803,-0.0891,0.06552,-0.08835,0.06279,-0.08802,0.04287,-0.14263,-0.03675,170.81129,25.05398
65.54183,-0.27963,0.65865,-0.12,-0.00601,0.02034,-0.01694,0.03028,-0.0092,0.12121,-0.0142,-0.18872,0.0541,-0.34979,0.02023,171.82521,25.05398
65.92831,-0.34923,0.61355,-0.05451,-0.00229,0.02791,-0.03719,-0.01396,-0.05724,-0.1093,0.02402,-0.16358,0.02013,-0.15969,-0.01725,172.83917,25.05378
66.318,-0.15942,0.65525,0.06426,0.00549,-0.10903,0.01609,0.0114,0.03071,-0.09798,0.00907,-0.2969,0.04323,-0.63287,0.04759,173.85315,25.05398
66.70617,-0.31067,0.67576,-0.03082,-0.01098,-0.04724,-0.0239,-0.00943,0.00534,-0.25807,0.10673,-0.23389,0.02892,-0.4902,0.03389,174.86709,25.05418
67.09242,-0.26494,0.64172,-0.06521,-0.0245,-0.02146,-0.06144,0.01517,-0.00862,0.11106,0.02877,-0.27208,0.05338,-0.08889,0.0386,175.88106,25.05428
67.47826,-0.30022,0.6876,-0.13183,0.01247,0.02194,-0.04347,-0.02389,-0.02772,-0.07475,0.06693,-0.33038,0.01367,-0.37061,0.02204,176.89507,25.05418
67.8691,-0.31493,0.65976,-0.05045,0.03224,-0.06994,-0.03065,0.01844,-0.00126,-0.10819,0.03653,-0.13696,0.00515,-0.29406,-0.10329,177.90899,25.05408
68.25495,-0.34105,0.69109,-0.02274,-0.00838,-0.01308,-0.03776,-0.16425,0.00726,0.12431,0.02221,-0.15505,0.01671,-0.43665,0.05445,178.92396,25.05418
68.64319,-0.33936,0.67149,-0.05299,0.01999,0.0578,-0.03215,-0.16312,0.01245,-0.10965,0.06036,-0.26918,0.02001,-0.09426,-0.04244,179.93796,25.05458
69.02895,-0.23298,0.65424,-0.11579,0.01143,-0.13292,-0.0119,-0.12966,0.01792,-0.15188,0.05209,-0.14976,0.0941,-0.10517,-0.00679,180.95188,25.05458
69.41676,-0.36318,0.69752,-0.07971,-0.01296,0.13925,-0.06963,-0.08817,-0.03708,-0.01777,0.04759,-0.10203,0.00739,-0.07365,0.01463,181.96587,25.05478
69.80441,-0.38693,0.72417,-0.06984,-0.02275,0.02827,0.00132,-0.03012,-0.0386,0.04051,0.03268,-0.13493,0.04907,-0.39503,0.02973,182.97983,25.05458
70.18964,-0.32293,0.67525,-0.05867,-0.03161,-0.06523,-0.07335,-0.01948,0.04199,-0.06687,0.01013,-0.15908,-0.000726159,-0.08202,0.07491,183.9938,25.05488
70.57387,-0.29373,0.70681,-0.09682,-0.03704,-0.06321,-0.03677,-0.05084,-0.01201,-0.02566,0.0093,-0.1666,0.03836,-0.22609,0.02744,185.00771,25.05468
70.95691,-0.28976,0.66558,-0.15299,-0.04312,-0.04132,-0.01378,-0.13136,-0.00649,0.00664,0.02476,-0.11393,0.00722,-0.16779,-0.02377,186.02168,25.05498
71.34193,-0.29527,0.69559,0.0131,-0.03693,-0.05597,-0.03975,-0.06184,0.02691,-0.04057,-0.01095,-0.3034,0.06116,-0.06668,0.03993,187.03566,25.05488
71.72546,-0.26186,0.68564,-0.04619,0.01045,-0.06808,-0.04885,0.05179,0.0011,0.1192,-0.00474,-0.24583,0.03384,-0.0875,-0.01505,188.05161,25.05498
72.10853,-0.34735,0.69451,-0.11877,0.00199,0.10328,0.00743,0.04097,-0.0101,-0.07803,0.00991,-0.12498,0.02235,-0.3426,0.03153,189.0656,25.05488
72.49888,-0.24812,0.72216,-0.02313,0.01157,0.08108,0.02691,0.07998,-0.00605,-0.09837,0.00831,-0.28812,0.13039,0.09631,0.01988,190.07955,25.05488
72.88574,-0.32478,0.73005,-0.16183,-0.02229,-0.09345,-0.01568,-0.08727,0.06964,-0.13231,0.07967,-0.16193,0.02094,-0.05807,0.00292,191.09351,25.05498
73.26687,-0.24142,0.69544,-0.05862,-0.03952,-0.05119,0.002,-0.13055,0.03897,-0.02886,0.07028,-0.24684,0.04039,-0.00522,0.01423,192.10746,25.05478
73.65383,-0.28343,0.72249,-0.1244,-0.02156,-0.00428,0.02931,-0.03987,0.01517,-0.21162,0.08547,-0.18258,-0.02446,-0.15078,0.08631,193.12143,25.05478
74.0444,-0.14941,0.70266,-0.13317,-0.01829,-0.00256,-0.04159,-0.04047,-0.00635,-0.13655,0.04394,-0.04568,0.01575,-0.17422,-0.04752,194.13539,25.05438
74.43267,-0.22689,0.68489,-0.05109,-0.0039,0.10472,-0.01315,0.01669,-0.01264,0.04115,0.00812,-0.33054,0.07376,-0.17826,0.01251,195.14932,25.05458
74.81815,-0.18179,0.75463,-0.1777,-0.0579,-0.02266,-0.01681,0.08078,0.00572,-0.16028,-0.00417,-0.24072,0.07563,-0.3621,-0.00447,196.1633,25.05478
75.20379,-0.27303,0.70662,-0.14453,0.01233,0.03414,-0.01111,-0.07391,0.00546,-0.08326,0.06702,-0.28467,0.07528,-0.28506,-0.06407,197.17726,25.05468
75.59267,-0.3141,0.74752,-0.13093,-0.04524,0.09609,-0.04588,0.02503,0.04389,-0.20072,0.05732,-0.2537,0.02516,-0.20368,0.01343,198.19222,25.05508
75.98012,-0.31354,0.71904,-0.12222,-0.04543,0.04077,-0.06941,-0.00631,0.03468,-0.12299,0.04781,-0.18581,0.06337,-0.44309,0.01597,199.2062,25.05498
76.36583,-0.21433,0.73767,-0.10406,-0.00427,0.07023,0.00346,-0.133,0.01679,-0.07117,0.01276,-0.2146,0.00615,-0.78157,0.04031,200.22014,25.05508
76.7532,-0.27493,0.78332,-0.09794,0.01325,-0.06231,-0.04164,0.01092,-0.00257,0.0115,-0.03706,-0.13638,0.01874,-0.07482,0.00253,201.23411,25.05518
77.14327,-0.27344,0.73538,-0.14641,-0.02241,0.06225,0.01118,-0.07128,0.00685,-0.09275,0.04325,-0.28369,0.07962,-0.14661,-0.04073,202.24806,25.05528
77.53235,-0.12855,0.76271,0.07192,-0.00644,0.00831,-0.04282,0.04767,-0.000923689,-0.14233,0.01578,-0.13576,0.03763,-0.21062,-0.04171,203.26202,25.05528
77.91789,-0.02719,0.71834,-0.25048,-0.01022,0.06828,0.000407876,0.02081,0.03439,-0.03148,0.00446,-0.14663,0.00175,-0.31791,0.04282,204.27601,25.05528
78.30224,-0.24619,0.76175,-0.09308,-0.04966,0.12235,-0.02979,-0.08817,-0.00575,-0.04953,0.08659,-0.34331,0.08097,-0.53227,0.06307,205.28994,25.05518
78.69033,-0.2909,0.7713,-0.11463,-0.01049,0.0161,-0.05536,-0.07006,0.03843,-0.02711,-0.03323,-0.22249,0.02473,-0.12422,0.05626,206.30392,25.05488
79.08089,-0.06179,0.71746,-0.1213,-0.01667,0.02944,0.02178,0.04113,-0.00642,-0.06033,0.07627,-0.28264,0.05294,-0.37793,0.00884,207.32186,25.05488
79.46813,-0.12142,0.73451,-0.08027,-0.0327,-0.00126,-0.02283,-0.05516,0.00418,-0.05817,-0.00163,-0.33591,-0.00274,0.0781,0.07611,208.3368,25.05478
79.85298,-0.28975,0.76264,-0.14176,-0.0053,-0.07459,-0.01477,-0.06925,0.01673,-0.2143,0.06291,-0.19036,0.03006,-0.09781,0.09617,209.35081,25.05478
80.24138,-0.16649,0.75489,-0.01685,-0.02991,0.01384,-0.01136,-0.06117,-0.00857,-0.09763,-0.00551,-0.14631,0.03172,-0.7228,0.06821,210.37548,25.05458
80.63582,-0.18247,0.79649,-0.0824,-0.04004,-0.00552,-0.03334,-0.16443,0.00619,-0.07618,0.07279,-0.1923,0.03299,-0.41892,-0.00551,211.39739,25.05478
81.02367,-0.09354,0.78846,-0.15301,-0.03381,0.00105,0.04814,-0.09382,0.01212,-0.00395,0.04734,-0.18937,0.03833,-0.4716,-0.06843,212.42623,25.05488
81.41389,-0.15126,0.78094,-0.01633,0.02862,0.05322,-0.03055,0.0409,-0.00225,0.01874,0.07412,-0.29264,0.0421,-0.000198181,-0.00798,213.40666,25.05488
81.80115,-0.18756,0.77812,-0.05888,0.00215,0.04719,-0.02972,-0.18417,-0.02486,0.02036,0.05968,-0.12627,0.05194,-0.24003,0.02453,214.42061,25.05478
82.19095,-0.11582,0.75287,-0.07395,-0.02607,0.01266,-0.02803,-0.06095,0.01517,-0.14794,0.06941,-0.23419,0.04111,-0.35942,0.00256,215.43458,25.05438
82.57804,-0.04297,0.77426,-0.14435,-0.00917,-0.01008,-0.07862,-0.11514,-0.02697,-0.09618,0.0693,-0.10871,0.07275,-0.24765,0.03547,216.44851,25.05448
82.96517,-0.0871,0.79378,-0.00503,-0.04646,0.06761,-0.06698,-0.13894,-0.00177,-0.06102,-0.01715,-0.17051,0.05336,-0.3502,-0.05622,217.46249,25.05428
83.35201,-0.07481,0.76401,-0.10925,-0.02385,0.09206,-0.0507,-0.17107,0.0286,-0.17474,0.08356,-0.14776,0.00648,-0.19434,-0.02533,218.47747,25.05438
83.74276,-0.16146,0.76076,-0.20306,-0.02892,-0.10352,-0.0193,-0.06203,0.02454,-0.20094,0.03303,-0.24573,0.00447,-0.13359,0.07787,219.49142,25.05428
84.12761,0.01921,0.74927,-0.15192,-0.01965,0.00473,0.0353,-0.11368,-0.03215,-0.01941,0.11498,-0.23129,0.04984,-0.59998,-0.03096,220.50539,25.05458
84.51583,0.03618,0.79915,-0.08482,0.00672,-0.08113,-0.00505,-0.04195,-0.01691,-0.1459,0.0714,-0.22502,-0.0125,-0.29822,0.09738,221.51936,25.05418
84.90134,-0.02024,0.80754,-0.14551,-0.02197,0.12831,-0.05223,-0.06296,-0.03213,-0.03982,0.01724,-0.24285,0.02803,-0.26405,0.03279,222.53334,25.05398
85.29229,0.07515,0.8003,-0.16763,-0.00803,-0.01183,-0.0409,-0.13326,0.00119,-0.13882,0.03547,-0.24473,0.09481,-0.19614,0.03536,223.54728,25.05388
85.68015,-0.02574,0.84136,-0.0475,-0.00356,-0.12008,0.04143,0.07456,0.0473,-0.16434,0.02272,-0.15974,0.05159,-0.06543,0.11305,224.56123,25.05368
86.06676,0.0419,0.83001,-0.08971,0.02198,0.0708,-0.02396,-0.16074,-0.01436,-0.1147,0.08272,-0.11908,0.06818,-0.3246,0.0256,225.57518,25.05338
86.45239,0.04696,0.85451,-0.10368,0.00728,0.06243,0.01148,-0.16413,-0.00132,-0.11528,0.08124,-0.3371,-0.01302,-0.50677,0.02589,226.58919,25.05328
86.84245,-0.03755,0.86273,-0.11821,0.03215,-0.02388,0.01992,-0.13905,-0.01713,-0.04965,0.02413,-0.29269,0.02237,-0.44146,-0.05154,227.60312,25.05378
87.22723,0.02757,0.84239,-0.14585,0.05021,0.03561,-0.03192,-0.0377,0.00139,-0.07062,0.03633,-0.25688,0.05151,-0.25268,-0.06468,228.61808,25.05378
87.61218,0.06134,0.84851,-0.18488,0.01767,0.03512,-0.00481,-0.06198,-0.02209,-0.05904,0.05181,-0.154,0.01388,-0.62219,0.05633,229.63203,25.05378
87.99742,-0.00116,0.79049,-0.10535,0.00803,-0.05868,-0.00987,-0.06359,-0.00726,-0.04189,0.00213,-0.24821,0.06523,-0.17266,0.06053,230.64596,25.05348
88.38742,0.09542,0.84145,-0.19424,-0.03348,-0.11919,0.0036,-0.17463,-0.01027,0.10779,0.03154,-0.2999,0.04905,-0.54291,0.04032,231.65994,25.05348
88.77299,0.11536,0.8332,0.04695,-0.05052,-0.05923,-0.0373,-0.05145,0.0094,-0.03067,0.03563,-0.27959,0.06584,-0.31068,0.07276,232.67394,25.05338
89.16024,0.06392,0.85767,-0.18468,-0.00604,0.0305,-0.0374,-0.29009,0.0507,-0.06908,-0.01152,-0.22073,0.01583,-0.27373,0.04555,233.68786,25.05328
89.54522,0.03133,0.84814,-0.13378,-0.00707,-0.05545,0.00543,-0.15003,0.03145,-0.0556,0.07701,-0.19855,0.04649,-0.22499,-0.047,234.70183,25.05338
89.93464,0.07391,0.8081,-0.0604,-0.0168,-0.1066,-0.01247,-0.1189,0.0093,-0.09904,0.02558,-0.24629,0.03658,0.08138,0.07876,235.71583,25.05328
90.3225,0.0989,0.83839,-0.10187,0.0238,0.02337,-0.04899,-0.04141,0.013,-0.15162,0.06666,-0.1592,0.0263,-0.22059,0.03733,236.72977,25.05308
90.70729,0.14294,0.81958,-0.15395,0.01139,-0.0443,-0.00964,-0.09647,-0.00191,-0.21621,0.11839,-0.35944,0.0101,-0.41191,-0.02703,237.74373,25.05318
91.09215,0.04887,0.80466,-0.12843,-0.01573,0.000140176,-0.07087,-0.15053,-0.04594,-0.05795,0.02074,-0.10143,0.04501,-0.36055,0.02183,238.74313,25.05338
91.48245,0.07864,0.83968,-0.18144,-0.00171,-0.13696,-0.03203,-0.26016,-0.02686,-0.06337,0.01141,-0.27665,0.05739,-0.30606,-0.03065,239.75707,25.05328
91.86675,0.03001,0.7835,-0.15357,-0.00853,0.05935,-0.02047,-0.09238,-0.0213,-0.01065,0.11873,-0.16422,0.01033,-0.44926,0.02202,240.771,25.05328
92.25172,0.07295,0.83496,-0.10846,0.00835,0.11331,-0.04075,0.04056,0.01417,-0.23276,0.0305,-0.13717,0.02346,-0.16051,-0.00886,241.7849,25.05348
92.6372,0.03631,0.86006,-0.15348,-0.00528,-0.01982,-0.00253,-0.17332,-0.01218,-0.06937,0.03343,-0.16216,0.02997,-0.40883,0.0592,242.79894,25.05338
93.0272,-0.00792,0.85155,-0.18418,-0.00606,-0.06755,-0.07709,-0.13668,0.04989,-0.09702,0.07609,-0.31373,0.02377,-0.30178,0.07698,243.81291,25.05328
93.41445,-0.06257,0.84434,-0.11412,-0.0016,-0.17102,-0.05015,-0.04213,0.04791,-0.01733,0.01436,-0.28974,0.09209,-0.24395,-0.09245,244.82686,25.05338
93.79705,0.13877,0.86796,-0.08376,-0.01436,-0.04639,-0.07663,-0.04052,-0.000118978,0.05336,-0.05247,-0.10465,0.02236,-0.23693,0.0354,245.84086,25.05348
94.18425,0.12706,0.9044,-0.11197,0.00675,0.01731,0.01069,-0.18932,0.05792,-0.09035,0.04129,-0.18736,0.07765,-0.38678,0.08482,246.85761,25.05348
94.57569,0.10336,0.82533,-0.0714,0.01216,-0.06596,-0.07905,-0.03617,0.03835,-0.1043,-0.05175,-0.08778,0.01443,-0.33435,-0.10263,247.88854,25.05368
94.96589,0.05555,0.83536,-0.13357,-0.00979,0.04681,-0.01865,-0.13263,-0.01282,-0.0237,0.04811,-0.40756,0.01332,-0.04541,0.05456,248.91013,25.05378
95.35589,0.13758,0.88727,-0.17743,-0.04591,0.05836,-0.01218,-0.22989,0.06368,-0.24871,0.06074,-0.24051,0.01296,-0.47581,0.06308,249.94864,25.05378
95.74494,0.11384,0.85727,-0.13507,-0.04209,-0.14364,-0.01227,-0.17565,-0.000476643,-0.13463,0.04258,-0.23467,0.04684,-0.42634,0.00242,250.97285,25.05388
96.13413,0.09479,0.87531,-0.14621,-0.04322,-0.07889,0.00674,-0.11623,0.04747,-0.14141,0.03951,-0.0999,0.06214,-0.27458,0.02686,251.92659,25.05388
96.52215,0.07135,0.86565,-0.06143,-0.01107,-0.01634,-0.03396,-0.08082,0.00942,-0.05,0.07137,-0.22987,0.05106,-0.17774,-0.00163,252.94056,25.05408
96.90713,0.07282,0.8508,-0.07997,0.00143,-0.14567,-0.04901,-0.07253,-0.01213,-0.12833,0.0538,-0.18774,0.05555,-0.30986,-0.02629,253.95451,25.05428
97.2936,0.13338,0.86529,-0.1443,-0.00224,0.09377,0.00197,-0.05733,0.01757,-0.1271,0.06982,-0.30989,0.06883,-0.10135,-0.01534,254.96848,25.05438
97.6805,0.12423,0.85283,-0.15929,-0.01594,-0.0055,-0.00457,-0.04259,0.00212,-0.22389,0.05152,-0.1659,0.03976,-0.40756,0.06685,255.98242,25.05438
98.06769,0.09348,0.8735,-0.23244,-0.02419,-0.01762,0.00877,0.05051,-0.04886,-0.13346,0.02475,-0.07328,0.03015,-0.37163,0.02263,256.99637,25.05438
98.45535,0.16848,0.8591,-0.17031,0.01423,-0.06173,0.00901,-0.07404,0.01678,-0.07184,0.01547,-0.2304,0.03887,-0.40236,-0.04051,258.01133,25.05438
98.8421,0.13845,0.85626,-0.13771,-0.02979,-0.05731,-0.01836,-0.13957,0.01932,-0.12195,0.07922,-0.16182,0.04987,-0.36299,-0.000167417,259.0254,25.05428
99.23163,0.01752,0.84685,-0.07765,-0.02574,-0.00982,-0.0394,-0.00312,0.0192,-0.07706,0.0251,-0.22157,0.02347,-0.5396,0.06667,260.03926,25.05428
99.62225,0.1342,0.8512,-0.17784,-0.0336,0.14573,-0.01448,-0.04484,0.00457,-0.13609,0.0852,-0.28004,0.06045,-0.06986,-0.01682,261.05324,25.05428
100.0066,0.16063,0.86755,-0.12014,0.03097,-0.15074,-0.02946,-0.23269,0.02476,-0.0086,-0.05295,-0.4016,0.00173,0.0347,0.0101,262.0672,25.05468
100.39208,0.13027,0.85857,-0.16494,-0.03822,-0.03136,-0.00568,-0.21301,0.05524,0.00448,0.08668,-0.18775,0.05249,-0.27827,-0.06455,263.08115,25.05448
100.77745,0.195,0.87516,-0.1785,-0.01069,-0.04469,-0.01872,-0.18457,0.00218,-0.15193,0.06669,-0.2013,0.00466,-0.56799,0.0516,264.09512,25.05468
101.17152,0.19553,0.88451,-0.16269,0.01584,-0.01976,0.01678,-0.01758,-0.02954,-0.16486,0.01411,-0.12754,0.00907,-0.30346,0.01827,265.10909,25.05468
101.55805,0.18221,0.87361,-0.22056,0.00261,-0.00901,-0.00424,0.01623,-0.03544,-0.03919,0.1224,-0.26891,0.05383,-0.39806,0.01825,266.12305,25.05478
101.94416,0.19501,0.89255,-0.06102,0.01161,-0.05102,0.01329,0.01144,0.0138,-0.08219,0.02921,-0.23916,0.01522,-0.32696,0.04576,267.13701,25.05458
102.33099,0.20556,0.89681,-0.06274,0.01112,0.02071,-0.01309,-0.14531,0.02112,0.07232,-0.00275,-0.21788,0.00194,-0.23631,-0.07919,268.15197,25.05468
102.71934,0.31691,0.89494,-0.12208,-0.04973,-0.0048,-0.04733,-0.09234,-0.04301,-0.16425,0.15186,-0.19946,0.07521,-0.38226,-0.01819,269.16589,25.05438
103.10595,0.11874,0.88787,-0.15886,-0.05056,6.44403e-05,-0.02226,0.05123,0.00815,-0.01525,-0.000527837,-0.18763,0.04421,-0.25845,0.01125,270.17985,25.05458
103.49133,0.22617,0.87095,-0.02842,0.0017,-0.12705,-0.04859,0.09416,0.03839,-0.18445,0.06982,-0.19669,0.03397,-0.15567,-0.10528,271.1938,25.05448
103.87731,0.2257,0.87898,-0.12909,-0.03526,-0.0129,-0.07074,-0.13819,-0.0025,-0.17608,0.02926,-0.3153,0.05753,-0.52954,-0.09957,272.20782,25.05468
104.26322,0.23317,0.88765,-0.06604,-0.00464,0.04518,0.00784,-0.03471,0.01586,-0.0698,0.06532,-0.24134,0.03714,-0.0772,0.00281,273.22181,25.05458
104.65238,0.15418,0.89979,-0.08194,0.02551,-0.00405,-0.06466,-0.06393,-0.00444,-0.12881,0.10877,-0.27884,0.03644,-0.23734,-0.03457,274.23572,25.05438
105.03874,0.22009,0.89482,-0.18428,-0.02619,0.00789,-0.00532,-0.12877,-0.01054,-0.11048,-0.02136,-0.4029,0.01873,-0.38967,0.08024,275.24969,25.05418
105.42625,0.23937,0.88914,-0.0537,-0.00819,0.04898,-0.0394,-0.21561,0.01443,-0.08318,0.11353,-0.26478,0.01624,-0.35824,-0.0168,276.26362,25.05438
105.81047,0.26376,0.85575,-0.07894,-0.04449,-0.06726,-0.00741,-0.14105,-0.00383,-0.045,0.105,-0.31423,0.01863,-0.20637,0.06512,277.2776,25.05428
106.20207,0.32746,0.85554,-0.08579,-0.01488,-0.06916,0.00809,-0.19952,0.0272,-0.13115,0.0106,-0.2579,0.03032,-0.12128,0.02825,278.29457,25.05458
106.58742,0.2952,0.89489,-0.04089,-0.02183,0.03836,-0.03258,-0.24034,-0.02638,-0.03684,0.0411,-0.32186,0.04244,-0.46332,0.07909,279.30851,25.05438
106.97465,0.19831,0.91022,-0.20401,-0.0197,-0.09063,-0.000728111,-0.0095,0.01021,-0.13279,0.07438,-0.29118,0.07219,-0.38113,0.10967,280.32247,25.05438
107.35926,0.28234,0.88591,-0.17213,-0.01324,-0.10558,-0.0258,-0.04767,-0.03715,-0.21726,0.03604,-0.27953,0.03866,-0.76289,0.08882,281.33648,25.05428
107.74782,0.23352,0.85792,-0.08437,-0.04666,0.03588,0.00992,-0.15857,-0.02222,-0.03551,0.07186,-0.30087,0.01132,-0.16904,0.04233,282.3504,25.05408
108.13235,0.27734,0.91765,-0.19906,0.01012,-0.07355,-0.08441,-0.05906,0.01882,-0.17263,0.04769,-0.19615,0.00642,-0.21189,-0.000135326,283.36437,25.05388
108.51759,0.25779,0.87108,-0.06346,-0.05329,-0.08829,-0.01258,-0.10845,0.0671,-0.01179,0.03008,-0.25323,0.13805,-0.39157,-0.00115,284.37831,25.05408
108.90396,0.25193,0.87285,-0.17065,-0.02034,-0.07434,0.00861,0.01426,0.05169,-0.05753,0.04295,-0.35628,0.04576,-0.29188,-0.08428,285.39232,25.05418
109.29242,0.41534,0.90689,-0.15322,-0.01552,-0.17933,-0.02117,-0.20422,-0.01136,-0.0211,0.07029,-0.07374,0.04329,-0.57618,-0.05306,286.48428,25.05418
109.67927,0.34586,0.87053,-0.20389,-0.02412,-0.01689,0.01155,-0.27697,-0.00535,-0.02529,0.07884,-0.26265,0.0546,-0.2413,-0.00338,287.45214,25.05418
110.06438,0.30141,0.87162,-0.12463,0.01621,-0.0866,-0.06384,-0.15002,-0.00355,-0.1211,-0.029,-0.14957,0.07212,-0.2985,0.09663,288.47602,25.05428
110.44649,0.33338,0.8752,-0.17485,-0.02196,-0.02846,0.0257,-0.19145,-0.02077,-0.20772,-0.000242934,-0.29494,0.04891,-0.18408,-0.08552,289.49868,25.05408
110.83156,0.4152,0.89258,-0.18012,-0.00611,0.00132,-0.02405,-0.06809,-0.00896,-0.03125,-0.00647,-0.29042,0.07168,-0.17385,-0.02408,290.4683,25.05398
111.21909,0.28344,0.87888,-0.30015,0.01139,-0.05009,-0.03836,-2.71212e-05,-0.01137,-0.16264,0.04459,-0.22405,-0.00828,-0.41335,0.04079,291.48227,25.05408
111.60471,0.38941,0.87227,-0.21189,0.01721,-0.02699,-0.02327,-0.07497,0.01638,-0.18559,-0.01175,-0.29932,0.06611,-0.34227,0.03475,292.49626,25.05398
111.99067,0.30083,0.89531,-0.13579,-0.02037,0.0026,0.01135,0.01281,0.00977,-0.02404,0.03346,-0.43738,0.04409,-0.19596,0.01869,293.51017,25.05408
112.37701,0.29539,0.88386,-0.13145,-0.02436,-0.03057,0.00242,-0.187,0.01533,-0.16793,0.02643,-0.36197,0.04094,-0.44713,0.000677656,294.52418,25.05408
112.76701,0.35741,0.85349,-0.07062,-0.02273,0.11488,-0.04463,-0.1082,0.00815,0.07736,0.06753,-0.32402,0.02948,-0.25087,-0.05939,295.53811,25.05418
113.15214,0.49635,0.84997,-0.20242,0.00921,-0.12952,-0.04128,-0.12126,-0.0065,-0.28058,0.00918,-0.11802,0.08469,-0.19442,-0.10217,296.55213,25.05428
113.54048,0.48322,0.86757,-0.06147,-0.04692,-0.11129,0.01413,-0.10529,-0.02193,-0.05344,0.02342,-0.30192,0.04535,-0.443,0.06829,297.56609,25.05398
113.92758,0.58992,0.86638,-0.22549,0.00159,-0.03785,0.03226,-0.08367,0.000736091,-0.1475,0.10767,-0.31706,0.00474,-0.34645,0.11218,298.58104,25.05378
114.3182,0.42384,0.87751,-0.02871,-0.02514,0.06603,-0.00886,-0.10397,-0.0725,-0.22177,0.01071,-0.2286,0.0479,-0.26958,-0.07538,299.59496,25.05378
